company_name,category,sub_category,area,address,website,phone,email,source_url,source_type
Divine Group,Hospitality & Real Estate,Real estate developer / Builder,Surat,Surat,https://www.realestateindia.com/builders-developers-in-surat.htm,,,https://www.realestateindia.com/builders-developers-in-surat.htm,Real estate directory
Manidhara Realty,Hospitality & Real Estate,Real estate developer / Builder,Varachha / Adajan,Surat,https://www.manidhara.com/,,,https://www.manidhara.com/,Builder official site
Marvella Group,Hospitality & Real Estate,Real estate developer / Builder,Surat,Surat,https://marvellagroupsurat.com/,,,https://marvellagroupsurat.com/,Builder official site
Regenta - The World Surat,Hospitality & Real Estate,Hotel (4-star),Surat,Surat,https://www.regentahotels.com/,,,https://us.trip.com/hotels/luxury/city/in/surat.html,Hotel aggregator
Shivalik Group,Hospitality & Real Estate,Real estate developer / Builder,Althan,Surat,https://www.shivalikgroup.com/,,,https://builders.99acres.com/shivalik-group-surat-builders-developers-bid-87829,Real estate portal
Onviqa Pvt. Ltd.,IT & Software,Software & application development,"Punagam, Surat","Office 603-604, Orbit-1, Punagam-Saroli Road, Punagam, Surat 395010",https://onviqa.com/,099799 93119,info@onviqa.com,https://onviqa.com/reach-us/,Company website (contact page)
Ajahara Diamonds,Jewellery,Diamond jewellery manufacturer/supplier,Surat,"Surat, Gujarat (est. 2007)",https://www.ajaharadiamonds.com/,,,https://www.ajaharadiamonds.com/,company_website
High Carat Diamond,Jewellery,Diamond jewellery manufacturer/trader,Surat,"Surat, Gujarat",https://www.highcaratdiamond.co.in/,,,https://www.highcaratdiamond.co.in/,company_website
Mia by Tanishq - Ghod Dod Road,Jewellery,Branded retailer/showroom,Ghod Dod Road (Subhash Nagar),"Ghod Dod Road, Subhash Nagar, Surat 395007",https://www.miabytanishq.com/,,,https://www.promanage.biz/mia-by-tanishq/jewellery-store-in-subash-nagar-surat-11286150-profile,directory
RMP Diamond,Jewellery,Certified natural diamond manufacturer,Surat,"Surat, Gujarat",https://www.rmpdiamond.com/,,export@rmpdiamond.com,https://www.rmpdiamond.com/,company_website
Sparkling Splendor,Jewellery,Jewellery mfr + CAD design service,Katargam (Laxmi Enclave),"5th Floor, Office-522, Laxmi Enclave-2, Sy No 271 Fp 122, Surat 395004",https://www.indiamart.com/sparkling-splendor/,,,https://www.indiamart.com/sparkling-splendor/aboutus.html,indiamart
Nishal Gems,Lab-Grown Diamond,LGD manufacturer / wholesaler (B2B),Mahidharpura,201 Raj Chambers near Blue Diamond Hat Falia Mahidharpura Surat 395003,https://www.nishalgems.com/,+91 98981 33032,info@nishalgems.com,https://www.nishalgems.com/contact,Company website
Gangar Eyenation (Adajan),Local Retail SME,Optician/Eyewear,Adajan,"Shreeji Arcade, Anand Mahal Road, Adajan, Surat 395009",https://www.gangareyenation.com/optometrist-sunglasses-store-near-me-adajan-surat/,02612745300,,https://www.gangareyenation.com/optometrist-sunglasses-store-near-me-adajan-surat/,Business website
50mm Media Productions,Media/Video/Photo,Photography / film / branding studio,Vesu / Pal,"44-45, 4th Floor, Aagam Arcade, Vesu Main Road, Vesu, Surat 395007",https://50mm.co.in/,76 66 77 88 99,,https://50mm.co.in/,Company website
AniFx Studios,Media/Video/Photo,Animation / VFX studio,Bhatar Road,"107, Vasudev Arcade, Nr. Raj Empire Multiplex, Bhatar Road, Surat - 395001",https://anifx.ueniweb.com/,+91 9033328201,,https://www.facebook.com/anifx.ind/,Facebook/company page
Photophactory Studios,Media/Video/Photo,Wedding/commercial photography & cinematography,Vesu,"1st-44, Second Floor, Atlanta Business Hub, Opp Ofira Posh Residence, Vesu, Surat 395007",https://photophactorystudios.com/,+91 6353628979,photophactorystudios.in@gmail.com,https://photophactorystudios.com/contact/,Company website
FinTax Corporate Professionals LLP,Professional Services SME,Tax & GST consultant,Surat,,https://www.fintaxx.in/gst-consultants-in-surat-gujarat,7210000745,info@fintaxx.in,https://www.fintaxx.in/gst-consultants-in-surat-gujarat,Company website
Nilkamal Homes (Furniture & Homeware),Retail & Supermarket,Furniture & home retail,Ghoddod Rd / Ram Chowk,3rd Floor Crossway Mall Ghoddod Rd Ram Chowk Surat,https://stores.nilkamalhomes.com,,,https://stores.nilkamalhomes.com/nilkamal-homes-premium-furniture-and-homeware-store-homewares-shop-ram-chowk-surat-294457/Home,Official store
Reliance Trends Footwear - Surat,Retail & Supermarket,Branded footwear retail chain,"Udhna/Reliance Mega Mall, Magdalla/VR Mall",Trends Footwear Reliance Mega Mall Opp Apple Hospital Udhna; VR Mall,https://relianceretail.com,,,https://relianceretail.com/trends-footwear.html,Official site + JustDial
J.P. Silk Mills,Textile Manufacturing,Weaving (waterjet/airjet/rapier),Surat,"Surat, Gujarat",https://www.linkedin.com/in/jitendra-shah-15733494/,,,https://www.linkedin.com/in/jitendra-shah-15733494/,LinkedIn (company exec)
Laxminarayan Industries,Textile Manufacturing,Dyeing & Printing (integrated processing),Palsana (Baleshwar),"283, Laxminarayan Industrial Estate, NH No. 8, Village Baleshwar, Tal. Palsana, Surat",https://madhusudangroup.com/dyeing-printing-mills/,,,https://madhusudangroup.com/dyeing-printing-mills/,Company website
Madhusudan Weaves (Madhusudan Group),Textile Manufacturing,Weaving (rapier/waterjet),Surat,"Madhusudan Group weaving division, Surat",https://madhusudangroup.com/weaving/,,,https://madhusudangroup.com/weaving/,Company website
Paramount Looms Pvt Ltd,Textile Manufacturing,Textile machinery (weaving looms),Kim-Mandvi,"Block No. 64, Plot No. B-1/B-2, Behind Bansidhar Cinema, Opp. Karanj Police Chowki, Kim-Mandvi, Surat 394530",https://www.paramountlooms.com/about-best-looms-manufacturer-in-surat/,,,https://www.paramountlooms.com/about-best-looms-manufacturer-in-surat/,Company website
Udhna Textile Weaving Mills,Textile Manufacturing,Weaving/Knitting (woven + knit fabric),Udhna,"Udhna, Surat, Gujarat",https://www.udhnatextiles.com/,,,https://www.udhnatextiles.com/,Company website
Bombay Market,Textile Trade & Design,Textile market complex,Umarwada,"Bombay Market, Punagam Rd, Umarwada, Surat",,,,https://www.textileinfomedia.com/market/Bombay-Market,Market directory
Clothbaba,Textile Trade & Design,Ladies readymade garment manufacturer,Surat,"Surat, Gujarat",https://clothbaba.com/,,,https://clothbaba.com/,Company website
Clothing Exporter,Textile Trade & Design,Garment exporter (kurti/saree/salwar),Surat,"Surat, Gujarat",https://clothingexporter.com/,,,https://clothingexporter.com/,Company website
Pashupati Textile Market,Textile Trade & Design,Textile market complex,Moti Begumwadi / Ring Road,"4034, Ring Road, Moti Begumwadi, New Textile Market, Surat 395003",,,,https://surattextilemarkets.com/pashupati-textile-market/,Market directory
Radha Krishna Textile Market,Textile Trade & Design,Textile market complex,Moti Begumwadi / Ring Road,"Radha Krishna Textile Market, Ring Road, Moti Begumwadi, Surat 395002",,,,https://www.bharatibiz.com/en/radha-krishna-textile-market-ring-road-098259-40069,Business directory
Saree Studio,Textile Trade & Design,Designer saree manufacturer/exporter,Ring Road,"Ring Road, Surat",,,,https://www.indiamart.com/saree-studio-surat/about-us.html,B2B marketplace
Sunil Tex Fab Pvt. Ltd.,Textile Trade & Design,Dress material/fabric manufacturer-exporter,Surat,"Surat, Gujarat",https://www.suniltexfab.com/,,,https://www.suniltexfab.com/dress-material-garment-fabric.html,Company website
Gym Flex,Wellness & Clinics SME,Gym/fitness center,Adajan,"V-3 Corner, 4th Floor, Honey Park Road, Adajan Road, Surat 395009 (also Pal Gam)",https://www.facebook.com/GymFlexAdajan/,9327170936,gymflex123@gmail.com,https://nicelocal.in/surat/fitness/gym_flex/,Nicelocal
Sakhiya Skin Clinic,Wellness & Clinics SME,Skin/derma clinic,Lal Darwaja,"Ground Floor, Ayush Doctor House, Station Lal Darwaja Road, Surat 395003",https://www.sakhiyaskinclinic.com/,9313923386,,https://www.sakhiyaskinclinic.com/contact-us/,Business website
Seros Logistics,BPO/Logistics/Print,Logistics/Transport,"Bhatpore GIDC / Hazira, Surat","Plot No. 6 & 7 Bhatpore GIDC, Opp ONGC Gate No.1, Ichchhapar Magdalla Road, Surat - 394510",https://www.seros.in/,,info@seros.in,https://www.justdial.com/jdmart/Surat/Seros-Logistics-Surat/0261PX261-X261-220611210411-M8Y2_BZDET/catalogue,JustDial / Company website
"CFE-KOTA, Surat (PP Savani Centre for Excellence)",Education,Coaching/Test-prep,"Mota Varachha, Abrama","PP Savani Centre for Excellence, Mota Varachha-Abrama Road, Abrama, Surat-394101",cfekota.com,9978651005,,https://cfekota.com/center/iit-jee-neet-coaching-in-surat-gujarat/,Official site
Dhiren Shah & Co,Finance & Professional,CA / Audit firm,Vesu,"702, SNS Platina, Near Someshwara Enclave, Vesu, Surat-395007",https://www.dhirenshahandco.com/,+91 9825156780,dhirenshahco@gmail.com,https://www.dhirenshahandco.com/,Company site
Dr Agarwals Eye Hospital (Adajan Road),Healthcare,Super-speciality eye hospital,Adajan Road,"201 Pyramid Square, LP Savani Circle, Beside Hyundai Showroom, Adajan Road, Surat",https://www.dragarwal.com/eye-hospital/adajan-road/,9594924026,,https://www.dragarwal.com/eye-hospital/adajan-road/,Hospital chain website
Grow Solutions,IT & Software,Mobile apps / game dev / AI-ML,Surat,"Surat, Gujarat",https://growsolutions.in/,,,https://growsolutions.in/,Company website + listicle
La Net Team Software Solutions Pvt. Ltd.,IT & Software,Custom software / web / mobile / ERP,"Dumas Road, Surat","406 Luxuria Business Hub, Near VR Mall, Dumas Road, Surat 395007",https://www.lanetteam.com/,+91 6353 235 503,hr@lanetteam.com,https://www.lanetteam.com/contact-us/,Company website (contact page)
Nayan Studio,Media/Video/Photo,Wedding photography/videography & film making,Vesu,"105, SNS Platina, University Road, Vesu, Surat 395007",http://nayanstudio.com/,,,https://www.indiamart.com/proddetail/wedding-cinematography-photography-service-20322374130.html,IndiaMART / company site
Globale Textile Market,Textile Trade & Design,Textile market complex,Umarwada / Bombay Market area,"Globale Textile Market, Bombay Market area, Umarwada, Surat 395010",,,,https://surattextilemarkets.com/globale-textile-market/,Market directory
Phi Designs,Architecture & CAD/Engineering,Commercial interior design,Surat,"Surat, Gujarat",https://www.phidesigns.in/,,,https://www.phidesigns.in/office-interior-designers-in-surat,Company website
Polygon Design Studio,Architecture & CAD/Engineering,Architecture / Interior / Master planning,Adajan,"502, Royal Trade Center, Near Cable-stayed Bridge, Hazira Road, Adajan, Surat 395009",https://pdsindia.net/,9426807807,polygondesigns@gmail.com,https://www.pdsindia.net/contact.php,Company website
Amideep Honda (Two Wheeler),Automobile Dealership,Two-wheeler dealer (Honda),Varachha,"Nr BPCL Petrol Pump, Simada Naka, Varachha Road, Surat 395006",https://www.amideephonda.com/,8000445566,,https://www.amideephonda.com/,Brand dealer site
Ganesh Hyundai,Automobile Dealership,Car dealer (Hyundai),Udhna,"Plot No. 189, Ghael Compound, Near BRC Temple, Udhna Sachin Main Road, Udhna, Surat 394210",,,,https://www.cardekho.com/Hyundai/Surat/cardealers,Aggregator listing
Tarun Motors,Automobile Dealership,Multi-brand car service & body shop,Surat,Surat,https://tarunmotors.com/,,,https://tarunmotors.com/,Company website
Amex Logistics,BPO/Logistics/Print,Logistics/Transport,Surat (Surat operations page),,https://amexlogistics.in/logistics-company-surat.html,9990847170,Info@amexlogistics.in,https://amexlogistics.in/logistics-company-surat.html,Company website
Printwell Offset,BPO/Logistics/Print,Printing/Packaging,"Udhna-Sachin, Surat","E-82 to 85, Laxminarayan Industrial Estate (BRC), Opp Daxeshwar Mahadev BRTS, Udhna-Sachin Road, Udhna, Surat - 394210",http://printwelloffset.in/,8758828177,,http://printwelloffset.in/,Company website
Surat-Ahmedabad Transport,BPO/Logistics/Print,Logistics/Transport,"Puna Kumbharia Road, Surat","Opp. Sport Club, Puna Kumbharia Road, Surat, Gujarat",http://www.suratahmedabadtransport.com/,0261-2646990,satpvt_srt81@yahoo.in,http://www.suratahmedabadtransport.com/contact.html,Company website
N H Sales,Diamond/Jewellery/Textile Micro-SME,Lab-grown/CVD diamond manufacturer,Nana Varachha,"Plot No 18, Vandana Soc 2, Nana Varachha, Varachha Road, Surat - 395006",nhdiam.com,7942538599,,https://www.indiamart.com/n-h-sales/profile.html,IndiaMART (search snippet)
Tattvam Jewels,Diamond/Jewellery/Textile Micro-SME,Diamond jewellery manufacturer (princess-cut),Varachha (Mini Bazar),"47, Thakordwar Society, Nr Mini Bazar, Varachha Road, Surat - 395006",tattvamjewels.com,9909962697,help@tattvamjewels.com,https://tattvamjewels.com/contact-us/,Company website
FYNXT,Finance & Professional,Fintech,Surat,,https://tracxn.com/d/explore/fintech-startups-in-surat-india,,,https://tracxn.com/d/explore/fintech-startups-in-surat-india/__2s5hTjsX_EUHdNkzuyxJc3BVnfQMbXfsqixnWbbwA2s/companies,Startup directory
K M Gatecha & Co LLP,Finance & Professional,CA / Audit firm,Surat,,https://kmgcollp.com/ca-chartered-accountant-in-surat-gujarat/,+91 8000057972,info@kmgcollp.com,https://www.thinkingbridge.in/blog/top-ca-firms-in-surat,Directory/Blog
Atul Bakery,Food & Hospitality SME,Bakery,Udhna,"A-1, Udhyogdarshan Society, Beside M.K. Jewellers, Udhna Gam, Surat",atulbakery.com,+919913870005,,https://atulbakery.com/contact-us/,Website
Cafe De Meet,Food & Hospitality SME,Cafe,Piplod,"109 First Floor, International Business Centre (IBC), Piplod, Surat 395007",cafedemeet.com,+918980913000,,https://www.zomato.com/surat/cafe-de-meet-piplod,Zomato/Website
Surat District Panchayat (Jilla Panchayat),Government & PSU,District Administration / Panchayat,Surat,"District Development Office, Adarsh Society, Surat-395001",http://www.suratdp.gujarat.gov.in/,0261-2425751,dpeosurat1@gmail.com,https://surat.nic.in/districtpanchayat/,Official .nic.in
Metropolis Healthcare (Surat),Healthcare,Pathology lab / diagnostics chain,Multiple (Surat),Multiple locations across Surat,https://www.metropolisindia.com/labs/gujarat/surat,,,https://www.metropolisindia.com/labs/gujarat/surat,National lab chain website
Velocity Multispeciality Hospital,Healthcare,Multispecialty hospital,Pal / Adajan,"3rd Floor, Velocity Business Hub, Near Madhuvan Circle, LP Savani Road, Adajan, Surat 395009",https://velocityhospital.com/,+91 7435081000,,https://velocityhospital.com/contact-velocity-hospital/,Hospital website
Sai Ram Group,Hospitality & Real Estate,Real estate developer / Builder,Surat,Surat,https://www.thesairamgroup.com/about-us,+91-8141-998822,,https://www.thesairamgroup.com/about-us,Builder official site
White Wings Group,Hospitality & Real Estate,Real estate developer / Builder,Surat,Surat,https://www.realestateindia.com/builders-developers-in-surat.htm,,,https://www.realestateindia.com/builders-developers-in-surat.htm,Real estate directory
Suvit (Suvit Fintech Pvt. Ltd. / Vyapar TaxOne),IT & Software,AI/SaaS for finance & accounting,"Lal Darwaja (Station Road), Surat","9th Floor, Infinity Tower, Lal Darwaja Station Road, Beside Ayurvedic College, Surat 395003",https://www.suvit.io/,,,https://www.suvit.io/contact-us,Company website (contact page) + Tracxn
TechStaunch Software Solutions Pvt. Ltd.,IT & Software,AI / automation / software development,"Pal, Surat","302-304 Soham Arcade, B/H Madhav Atria, Gauravpath Road, Pal, Surat 395009",https://techstaunch.com/,+91 63529 94955,,https://techbehemoths.com/company/techstaunch-solutions,TechBehemoths profile + ContactOut
WebOsmotic Pvt. Ltd.,IT & Software,Software development (AI/Fintech/Blockchain),"Bhatar Road, Surat","A 6 GF Someshwar Nagar, Opposite Joggers Park, Bhatar Road, Surat 395007",https://webosmotic.com/,,,https://webosmotic.com/contact-us/,Company website (contact page)
Gemone Diamonds,Lab-Grown Diamond,LGD manufacturer / wholesaler / exporter,Lal Darwaja (City Centre),A102 City Centre Lal Darwaja Surat 395003,https://www.gemonediamonds.in/,+91 93755 20003,info@gemonediamond.com,https://www.gemonediamonds.in/contact-us.htm,Company website
Balaji Medical and General Stores,Local Retail SME,Medical/Pharmacy,Surat HO,"Surat HO, Surat",https://www.hindustanyellowpages.in/Surat/Balaji-Medical-AND-General-Stores/Surat-Ho,9909668668,,https://www.hindustanyellowpages.in/Surat/Balaji-Medical-AND-General-Stores/Surat-Ho,Directory (HindustanYellowPages)
J J Pet Shop,Local Retail SME,Pet Shop,Varachha Road,"Shop No-18, Panchvati Vadi, Opp Jolly Enclave, Varachha Road, Surat 395006",https://www.hindustanyellowpages.in/Surat/J-J-Pet-Shop/Varachha-Road,9909779259,jjpetproducts@gmail.com,https://www.helloindia.co/Surat/J-J-Pet-Shop/Varachha-Road,Directory (HelloIndia/HindustanYellowPages)
Royal Opticals,Local Retail SME,Optician/Eyewear,Bhagatalao,"Bhagatalao, Surat",https://www.hindustanyellowpages.in/Surat/ROYAL-OPTICALS/Bhagatalao,9327380171,,https://www.hindustanyellowpages.in/Surat/ROYAL-OPTICALS/Bhagatalao,Directory (HindustanYellowPages)
Sanjivani Medical Store,Local Retail SME,Medical/Pharmacy,Surat HO,"Surat HO, Surat",https://www.hindustanyellowpages.in/Surat/sanjivani-medical-store/Surat-Ho,9879174297,,https://www.hindustanyellowpages.in/Surat/sanjivani-medical-store/Surat-Ho,Directory (HindustanYellowPages)
